model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
MC Dropout 30% (15),p24_05,0.9596210718154907,0.00033455382799729705,34.75533996516604,0.010858746245503426,0.9579469561576843,34.56304572448578,0.0003497002510509143,0.011102157272398471,0.0027895220555365086,0.003891836851835251,0.17128545247465407,0.6407531499862671,0.5624309182167053,0.01093473
MC Dropout 30% (15),p25_01,0.9114882349967957,0.0008404646068811417,30.754805705765158,0.018298130482435226,0.9099836707115173,30.66218975607081,0.000858580565545708,0.018505018204450607,0.003262084675952792,0.004256287589669228,0.1813083841518248,0.6644331812858582,0.4984826445579529,0.012787131
MC Dropout 30% (15),p25_02,0.9426149129867554,0.0004267606418579817,33.69815640353652,0.013381054624915123,0.9411979556083679,33.54323206854136,0.0004422591979770611,0.013604332692921162,0.002889580326154828,0.00393682299181819,0.1982900598858433,0.6504112482070923,0.49217477440834045,0.011326941
MC Dropout 30% (15),p25_03,0.9348939657211304,0.0005188346840441227,32.84970999077012,0.014511486515402794,0.9331495602925618,32.68810018927714,0.0005385054197783271,0.014772596023976802,0.003274728311225772,0.0044351681135594845,0.17456326511437492,0.6779772043228149,0.5095478296279907,0.012836714
MC Dropout 30% (15),p25_04,0.9218659400939941,0.0007132577593438327,31.467534950695818,0.01632213220000267,0.9197687228520711,31.30376327286326,0.0007406683638691902,0.016615844269593557,0.0037128243129700422,0.005235512275248766,0.12563537237014977,0.7111148834228516,0.5594838857650757,0.014554003
MC Dropout 30% (15),p26_01,0.9054261445999146,0.0009912268724292517,30.038269326312435,0.019256707280874252,0.9038399418195089,29.9347590690718,0.0010151358476529519,0.019483334322770437,0.0034114369191229343,0.004889682866632938,0.1881909251445203,0.6958310604095459,0.5016223192214966,0.01337261
MC Dropout 30% (15),p27_01,0.953555703163147,0.0003313849738333374,34.79667187917933,0.011629579588770866,0.9519544204076131,34.611349834780434,0.0003458319755736738,0.011847671866416932,0.002747904509305954,0.0038009178824722767,0.1983312768090228,0.6037209630012512,0.5463213920593262,0.010771592
MC Dropout 30% (15),p28_01,0.8449370265007019,0.0016016591107472777,27.95429911519575,0.028100932016968727,0.8433553139368694,27.86893520629351,0.0016334524921452005,0.02835701542596022,0.004376926459372044,0.00563856540247798,0.2771574370145024,0.5171685814857483,0.39623263478279114,0.017157229
MC Dropout 30% (15),p28_02,0.9459607005119324,0.00048593664541840553,33.13420348718638,0.014171486720442772,0.9443387150764465,32.94058613960171,0.0005080910865217447,0.01447667678197225,0.0034912682604044676,0.004706852603703737,0.20578021865604912,0.6174262762069702,0.5284063220024109,0.013685527
MC Dropout 30% (15),p29_01,0.9419044256210327,0.0005280423793010414,32.773312207275566,0.014735070057213306,0.9403560916582744,32.58943632678124,0.0005508794914931059,0.015032127810021242,0.003522045211866498,0.0047788117080926895,0.17190626420256366,0.6553060412406921,0.5393294095993042,0.013806155
MC Dropout 30% (15),p29_02,0.9375287294387817,0.0005771901342086494,32.3868110082068,0.015270188450813293,0.9356698354085287,32.17517675919068,0.0006060137219416599,0.015622767619788647,0.003950226120650768,0.005368761718273163,0.1569359445555745,0.6600773334503174,0.5530810952186584,0.015484598
MC Dropout 30% (15),p30_01,0.9298053979873657,0.0005601372686214745,32.51705530673178,0.014924821443855762,0.9281501849492391,32.37708272239827,0.0005784847385560473,0.015141151224573454,0.003072603838518262,0.004283396527171135,0.1486227015781133,0.6663947105407715,0.5500239729881287,0.0120443925
MC Dropout 30% (15),p30_02,0.9368408918380737,0.0004688884655479342,33.28930450584881,0.014013987965881824,0.9352851390838623,33.14635634157573,0.0004845788624758522,0.014222002712388833,0.0029119662940502167,0.0039611076936125755,0.1959470618063408,0.6284753680229187,0.5230519771575928,0.011414693
MC Dropout 30% (15),p30_03,0.9324795007705688,0.0005381502560339868,32.69096448765462,0.014098149724304676,0.9309072653452556,32.554881721200985,0.0005552799285699924,0.014319821260869503,0.0029762210324406624,0.004138796590268612,0.17582444153742685,0.6465047001838684,0.5221673846244812,0.011666585
MC Dropout 30% (15),p31_01,0.9566230773925781,0.00029308689408935606,35.33003601390739,0.010647987946867943,0.9550374706586202,35.12195779744584,0.00030747119841786723,0.01088440486540397,0.002707579405978322,0.0037926658987998962,0.17932336043830419,0.6994708776473999,0.5474843978881836,0.010613513
MC Dropout 30% (15),p31_02,0.9635025262832642,0.000234182458370924,36.30445639229621,0.009745601564645767,0.9620601495107015,36.0805219361194,0.0002465743843155603,0.009965418775876363,0.002493180800229311,0.0035202165599912405,0.19429918954838937,0.678362250328064,0.5304524898529053,0.009773097
